cve_id,cwe_id,repo_url,fc_hash,vcc_hash
CVE-2022-28044,CWE-787,https://github.com/ckolivas/lrzip,5faf80cd53ecfd16b636d653483144cd12004f46,"['95688b0833f9845f0e8db6c01c56996e953e6eff', '87120e0f75b6882c09046e811d290d5c8aa23ede', '275523661d2e6fa2d59def62e16231c09419db18']"
CVE-2022-28049,CWE-476,https://github.com/nginx/njs,f65981b0b8fcf02d69a40bc934803c25c9f607ab,['a17be50e2cf5be98ddad07b361d9f03d1bb50331']
CVE-2022-21159,CWE-835,https://github.com/mz-automation/libiec61850,cfa94cbf10302bedc779703f874ee2e8387a0721,"['f98c1a956dfc02a2ed3c4f97e1e3efb404256f49', '48d717f12c4fa04e05a53fcbb51107d2c0e810a8']"
CVE-2022-1382,CWE-476,https://github.com/radareorg/radare2,48f0ea79f99174fb0a62cb2354e13496ce5b7c44,['4cad7d14a027a2d04db896d62b86825e3a3f7203']
CVE-2022-1383,CWE-787,https://github.com/radareorg/radare2,1dd65336f0f0c351d6ea853efcf73cf9c0030862,"['8e8cce50b43c5832bfa46459a2ce78872a650586', '5535d963994ad808d6e404dc2da29849bfe83507']"
CVE-2021-42778,CWE-415,https://github.com/OpenSC/OpenSC,f015746d,['fdcc843e786a0a19e8bccfe769e5e94641e1c15e']
CVE-2021-42779,CWE-416,https://github.com/OpenSC/OpenSC,1db88374,"['ffab538bcca628139596e2d2a837a18b3c422047', '9ac41205945f2a47e5b7e16c14a16ddcf4159e0e', 'd888b3fd55053894dcc751b21301d53669e966ba', 'c8b2e8271350ad3a5a4ebb5824f387b727d424f7']"
CVE-2021-42780,CWE-252,https://github.com/OpenSC/OpenSC,5df913b7,"['69544553c36f0613f6283e0eeb3f9eb549825986', '513a3dde0ab9f57275dc9267808bb8dbd1e7e5a9']"
CVE-2021-42781,CWE-787,https://github.com/OpenSC/OpenSC,05648b06,['251c4f6b7613a9cea421035e5971c793fc30f9e2']
CVE-2021-42781,CWE-787,https://github.com/OpenSC/OpenSC,17d8980c,['9c91a4327e6db579f7f964f147fd6e94a0e1b85e']
CVE-2021-42781,CWE-787,https://github.com/OpenSC/OpenSC,40c50a3a,"['9c91a4327e6db579f7f964f147fd6e94a0e1b85e', '17d8980cde7be597afc366b7e311d0d7cadcb1f4', 'ffab538bcca628139596e2d2a837a18b3c422047', 'b78d7630e7c2bb7e96b49663aeafcf05cf9f05ca']"
CVE-2021-42781,CWE-787,https://github.com/OpenSC/OpenSC,5d4daf6c,['ffab538bcca628139596e2d2a837a18b3c422047']
CVE-2021-42781,CWE-787,https://github.com/OpenSC/OpenSC,cae5c71f,['ffab538bcca628139596e2d2a837a18b3c422047']
CVE-2021-42782,CWE-787,https://github.com/OpenSC/OpenSC,1252aca9,['f5902e4f0c03ad542f039f6fe312b4b8f9e30fd6']
CVE-2021-42782,CWE-787,https://github.com/OpenSC/OpenSC,456ac566,"['16f045bf0c86114abad712e5c7226da7f8612cef', '3a0ca5aa7d950e448503750254f7035901bf66c8', '45ad44e3115c2fda36c46f77b792f0f9da6152ab', '384626533e3596f796f860a37ebb72e093939c41', '295c523e4e174a4adef7cae6e0463b1164e52c75', 'e9d1f1008452847ba90f98a4c52b5db7c5bb1656', 'c2fe4609a919eec756d7ef18af68c660fc2fa409', '9946e237de1b09d4939448f354331a84b8e6f689', 'cfd5519b981c1aeb8f150a13b0f116fb281c8782', 'b051b085846967795299e4bb92e19e1028b1048c']"
CVE-2021-42782,CWE-787,https://github.com/OpenSC/OpenSC,7114fb71,['790ed5fcd7a3189c2df686daebe02f43ae5a72c3']
CVE-2021-42782,CWE-787,https://github.com/OpenSC/OpenSC,78cdab94,['513a3dde0ab9f57275dc9267808bb8dbd1e7e5a9']
CVE-2021-42782,CWE-787,https://github.com/OpenSC/OpenSC,ae1cf0be,['57b7a81c3a3233e93e9b60927103b26f9a20463e']
CVE-2022-1341,CWE-476,https://github.com/vgropp/bwm-ng,9774f23bf78a6e6d3ae4cfe3d73bad34f2fdcd17,"['3449a58633b5662d03018694890f8cb05d540086', '7f99999754c3f02f03f9fd83514bff0c48ae0e0d']"
CVE-2016-20014,NVD-CWE-Other,https://github.com/kravietz/pam_tacplus,e4c00eba70a0f72c4de77b5f072c69708ec2beab,"['1e3880cd56e43bd48e9fef111fa1bd6a0f4af059', '4e0f4aa68e082b469663e3ebc8ec83c9400dab4b']"
CVE-2022-1437,CWE-787,https://github.com/radareorg/radare2,669a404b6d98d5db409a5ebadae4e94b34ef5136,"['515e592b9bea0612bc63d8e93239ff35bcf645c7', '8e8cce50b43c5832bfa46459a2ce78872a650586', '5f270658c53a99755256db40e2a41051007574f1']"
CVE-2022-29582,CWE-362,https://github.com/torvalds/linux,e677edbcabee849bfdd43f1602bccbecf736a646,"['135fcde8496b03d31648171dbc038990112e41d5', 'f18ee4cf0a277a0e3d043755046d5817d4ddd618', '360428f8c0cd857006a8a3f515946285370489ac']"
CVE-2022-1427,CWE-125,https://github.com/mruby/mruby,a4d97934d51cb88954cc49161dc1d151f64afb6b,"['59e581ed7811fc2afdeb410481e79adfe99e5a6a', '58e94427377952b0953bcdf2d544c62b0fefd4a6']"
CVE-2022-1444,CWE-416,https://github.com/radareorg/radare2,14189710859c27981adb4c2c2aed2863c1859ec5,['ead0cee8265df7d019065b82d36284addbf05a75']
CVE-2022-1451,CWE-125,https://github.com/radareorg/radare2,0927ed3ae99444e7b47b84e43118deb10fe37529,"['d62ae602a45e4e47d9fb0d3f08e87e19bf411193', '31e47f1c4731136734c37f395e66f282f1395b1a', 'bc901a752a41f94374eb704428846ec989dad5eb']"
CVE-2022-1452,CWE-125,https://github.com/radareorg/radare2,ecc44b6a2f18ee70ac133365de0e509d26d5e168,[]
CVE-2022-29264,NVD-CWE-noinfo,https://github.com/coreboot/coreboot,afb7a814783cda12f5b72167163b9109ee1d15a7,['82501922b67e41e596447aee5b42bc4655a927f4']
CVE-2022-24792,CWE-835,https://github.com/pjsip/pjproject,947bc1ee6d05be10204b918df75a503415fd3213,"['c45d951901f72a77fa14078d254152e3e848decd', 'a7f64a3bcaa5dadc849f48ead4bb3206e8403078', 'a66c331766e04718c747678dcdfcd7f2cca42219', '44763e499a57c57413ac09e53b54ed0e55ec4f0d']"
CVE-2022-1441,CWE-125,https://github.com/gpac/gpac,3dbe11b37d65c8472faf0654410068e5500b3adb,"['c11bf62332280d0cb55367d67fbac21dba298660', '9357ee4c080b3b65a0f876bcbf416e11ff3bd9b6', '10e54aa38d2248836acf8e003188c2de9fc8a609']"
CVE-2022-24883,CWE-287,https://github.com/FreeRDP/FreeRDP,4661492e5a617199457c8074bad22f766a116cdc,[]
CVE-2022-24883,CWE-287,https://github.com/FreeRDP/FreeRDP,6f473b273a4b6f0cb6aca32b95e22fd0de88e144,[]
CVE-2022-28085,CWE-787,https://github.com/michaelrsweet/htmldoc,46c8ec2b9bccb8ccabff52d998c5eee77a228348,"['a40c45d181c1f326c136979a1134ec7d4c6b7ca8', 'b0fb754be5fee0e211d9868e89bb7c6ec824e866']"
CVE-2022-1507,CWE-476,https://github.com/hpjansson/chafa,e4b777c7b7c144cd16a0ea96108267b1004fe6c9,['404470ca9d34aa7aa691a3bf22680d2ec8bf0e8d']
CVE-2022-29859,NVD-CWE-noinfo,https://github.com/ambiot/amb1_sdk,4b73f58f32914d0081d79a79e53a3215c8c1ea56,['9ebc69a35ca4020e0a0a6cb8d71c26d3dd1191b6']
CVE-2022-29869,CWE-532,https://github.com/piastry/cifs-utils,8acc963a2e7e9d63fe1f2e7f73f5a03f83d9c379,"['2fcf89a2077d3ddf203b73d72985aa68c6402693', '6c917ebf360b3dbbc4c7ad9af3e106170528aa3c', '6749397938642ed212ec92a194dda08546bf838b', 'e87a203fbaf059831292f2cb9a0692ef7a78a267']"
CVE-2022-1533,CWE-125,https://github.com/bfabiszewski/libmobi,eafc415bc6067e72577f70d6dd5acbf057ce6e6f,['81898a7718f6c5dd8a7fed38a761f0306f7a3fcf']
CVE-2022-1534,CWE-125,https://github.com/bfabiszewski/libmobi,fb1ab50e448ddbed746fd27ae07469bc506d838b,['81898a7718f6c5dd8a7fed38a761f0306f7a3fcf']
CVE-2022-1353,NVD-CWE-noinfo,https://github.com/torvalds/linux,9a564bccb78a76740ea9d75a259942df8143d02c,['1da177e4c3f41524e886b7f1b8a0c1fc7321cac2']
CVE-2022-29967,CWE-22,https://github.com/babelouest/glewlwyd,e3f7245c33897bf9b3a75acfcdb8b7b93974bf11,"['9354a6d8ba085ff0864648fdecb4e9d1f0187cca', 'b179ebedc74a5ef7944e33d2e92b2a64c41707b6', 'e3372ebcab48cf89dbb495b6ab0a977b3312c475', '1f5bcad3c4cf7df7c0ccc6d16d58f1632f603801', '109cbc1c6ef79ba5b40b428c3a0bd47dbe71fd01', '7a6bf760abd1e4470345247cb420eff1abf1ef33', 'd991c540b137f1dc80988e7c985032d34a83b1b8']"
CVE-2022-21144,CWE-20,https://github.com/libxmljs/libxmljs,2501807bde9b38cfaed06d1e140487516d91379d,"['1f3f5e551c0f8cae84e9dba016b0ec3b42471cb1', '5ccc8d265d64f3db76de8014ab63f128f4970ab7', 'd4c79b96ef97e5338823b8b11916cf1294a7695e', '6ccce9e37d14e36c00a84238ff1a93200ae09779']"
CVE-2022-29968,CWE-909,https://github.com/torvalds/linux,32452a3eb8b64e01e2be717f518c0be046975b9d,[]
CVE-2022-27470,CWE-787,https://github.com/libsdl-org/SDL_ttf,db1b41ab8bde6723c24b866e466cad78c2fa0448,['09a2294338d7907ae955b07affdac229546f9cc9']
CVE-2022-30292,CWE-787,https://github.com/albertodemichelis/squirrel,a6413aa690e0bdfef648c68693349a7b878fe60d,"['31738a5b370fcbe92b25d3c68f3ba6dc668bb7fd', '85dfe4b676a10313c8e0796bbda1cf9d7ea05cc0']"
CVE-2022-29339,CWE-617,https://github.com/gpac/gpac,9ea93a2ec8f555ceed1ee27294cf94822f14f10f,"['ea3139da8fb7dc2dc02b5c2882159e29d8247e59', '50ce186ac7eb825c9c6800546b3a8da896a02f41']"
CVE-2022-29340,CWE-476,https://github.com/gpac/gpac,37592ad86c6ca934d34740012213e467acc4a3b0,['50d526f7071debbaf9b3e8f5fdddc905a4ed4d55']
CVE-2022-24884,CWE-347,https://github.com/freifunk-gluon/ecdsautils,1d4b091abdf15ad7b2312535b5b95ad70f6dbd08,['a0e16edf44ea8f6e0f33ecb5ecaee4de52b4dace']
CVE-2022-24884,CWE-347,https://github.com/freifunk-gluon/ecdsautils,39b6d0a77414fd41614953a0e185c4eefa2f88ad,[]
CVE-2022-24903,CWE-1284,https://github.com/rsyslog/rsyslog,f211042ecbb472f9d8beb4678a65d272b6f07705,[]
CVE-2022-30330,CWE-20,https://github.com/keepkey/keepkey-firmware,447c1f038a31378ab9589965c098467d9ea6cccc,"['945600fe89370c2be4314d3d22aa753f912a791a', '9b063d5995945bb77a2fcaa4bcb8a63adc539249', '77a26f3054b30eafeabc86c2a2ab9c5f41e2fbf5']"
CVE-2022-28463,CWE-120,https://github.com/ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,"['a9c6cd66a9bad60f7f48a800cc9c6bb933173add', '3ed852eea50f9d4cd633efb8c2b054b8e33c2530']"
CVE-2022-28463,CWE-120,https://github.com/ImageMagick/ImageMagick,e6ea5876e0228165ee3abc6e959aa174cee06680,[]
CVE-2022-27114,CWE-190,https://github.com/michaelrsweet/htmldoc,31f780487e5ddc426888638786cdc47631687275,"['753c71bce6fd916458e31b30eb633a577731d8b8', 'c92ff8d6a93562b729a423424e770f082666b16f', '71fe87878c9cbc3db429f5e5c70f28e4b3d96e3b', '25cb4e5282cf45ee4dafe2da8de4ebc385658e92', '6a8322a718b2ba5c440bd33e6f26d9e281c39654', 'd289b78d56b9fe0551c2d3e0ebef3c3fa5709ced']"
CVE-2022-1649,CWE-476,https://github.com/radareorg/radare2,a5aafb99c3965259c84ddcf45a91144bf7eb4cf1,[]
CVE-2022-30592,CWE-476,https://github.com/litespeedtech/lsquic,a74702c630e108125e71898398737baec8f02238,"['1a0003e3b96e9aed3b3612ae5013552bc99b4f8e', '497ec21d1605aeaaa21fb2e67066d7d47e3d916d', 'a0e1aeeee0e81b739ff07d4b7e0cc8fd2d7ff66a', '5392f7a3b05e515b403e314aa8f0a40d91135d5d', '084338b1a2bec0ffcee1dadf2ff846c5919226e5']"
CVE-2022-30594,CWE-862,https://github.com/torvalds/linux,ee1fee900537b5d9560e9f937402de5ddc8412f3,"['97f2645f358b411ba2afb22e5966753f0ad92916', '13c4a90119d28cfcb6b5bdd820c233b86c2b0237', '8c5cf9e5c50dc902713897e10201aa71f3546aa1']"
CVE-2022-29368,CWE-125,https://github.com/Moddable-OpenSource/moddable,135aa9a4a6a9b49b60aa730ebc3bcc6247d75c45,"['4c21d48fc9107ee65efbb40be2595250ee9c6f2c', '8b32b8eb8aadaea6ad47bd7af0c108c9a0d5c04d', 'adf9e4e71fc054acad5b25ff8c746030d1862f03', 'a1c02164677a919b45c79a8b2617440a021c27b1']"
CVE-2022-29369,CWE-754,https://github.com/nginx/njs,222d6fdcf0c6485ec8e175f3a7b70d650c234b4e,"['fbed804c7e64d512dc5abe10ad902fcdf19e7d69', '4366f456d108eed543eff624425ebce06696e2b8', '0e52409a353319a6758c84bca3f65e80a1ea8f38', '158f54e6e8d87eaa9d817147a9022bcd7563434f']"
CVE-2022-1714,CWE-125,https://github.com/radareorg/radare2,3ecdbf8e21186a9c5a4d3cfa3b1e9fd27045340e,"['7d61845ceba9fa78d316f32232f75cfd53dcd4ae', 'c83d5f4664f222f318f8e4ae3910aeb9e5515902', 'e7816e4d6799440552ea5a5e952970168b31961d', '2b0009b858bac997cef9510993e888f3a048438d']"
CVE-2022-30767,CWE-120,https://github.com/u-boot/u-boot,5d14ee4e53a81055d34ba280cb8fd90330f22a96,[]
CVE-2022-1586,CWE-125,https://github.com/PCRE2Project/pcre2,d4fa336fbcc388f89095b184ba6d99422cfc676c,['50a51cb7e67268e6ad417eb07c9de9bfea5cc55a']
CVE-2022-1587,CWE-125,https://github.com/PCRE2Project/pcre2,03654e751e7f0700693526b67dfcadda6b42c9d0,"['587b94277b50ababde2380b5877c93e36ca65db8', 'f0855fab5c48a419dd9bcbc8f30d31bb0e4d9d93', 'c8609a72c6e75674e3bd04f72e2bec2c8d7effdd', 'b55ef12cc1cb1891b2e3011aec2d82017335e349', 'a5da70b28ca003ae48d011ec7bb712fd0f70087c', 'dea56d2df94546c23021a42d9395f2333589f01e', '9d52a9d973cfb47e022e9974f20a6383e89b027f']"
CVE-2022-1795,CWE-416,https://github.com/gpac/gpac,c535bad50d5812d27ee5b22b54371bddec411514,"['7cd2f95dd031f4f631d600001d5674b74d8c74fa', 'c0f0e31f3746c47a332d0fe608339399c5d96a08']"
CVE-2022-1734,CWE-416,https://github.com/torvalds/linux,d270453a0d9ec10bb8a802a142fb1b3601a83098,['f26e30cc6b50ba81e30ca3016c29ad4b48b93eaa']
CVE-2022-28927,CWE-434,https://github.com/tindy2013/subconverter,ce8d2bd0f13f05fcbd2ed90755d097f402393dd3,"['97c89150a525cb936a05858d8f24d636dfbc31ea', '448f3f31535d9a987676675a521fb172738fdd9f', '80cda7b9e924a03365ca121ce8d506b50af8799f', 'b4201b24f7b9c9d227b430084d1c9e9b46d0f6f4', '3d67406af6e5dc29b82f002997f651fa7eec0dc3', '35809391e9e1238226576488af37d6044984f1ff']"
CVE-2022-29181,CWE-241,https://github.com/sparklemotion/nokogiri,db05ba9a1bd4b90aa6c76742cf6102a7c7297267,"['f3325c10f102c07592e9d30f6f42ebbaf60c8787', '078d4000ed92c03f2e8d7ee2170aafed2defb60b', 'aa9b8c41b1aa116ee19de3a2841735ced60b1c06', '0b114e941ed7d4e42f18d4e2cdff63bd0bb32418', 'dc3dff7150c3eb77268ef7d4bb32670d4698c0a1', '42efb65e894ea3d7d7bc7edb3e3463875ea48aef', '97c133c290f9fdb51a9900c964376529aaaa3b14', '69956825b43d08bf7c3c510cf02e83726c49657f', '76e3c7efa0fe7dc49d38a85a1a3f96605d5fe91e', '9ba58a95da81dfff4db25e6a76ad07aea8b94fef', '9d0bb8c4b95dac7b3ee1c8d97790dca7a38c9726', '96df1268a2e0aef4e81855a929fac54da14717f8', 'fc22b394c04be469b894a712be5cac694942f35a', 'ba16682aae2cbd42c196bd8afdfcfe8a5d82fbdb']"
CVE-2022-29191,CWE-20,https://github.com/tensorflow/tensorflow,48305e8ffe5246d67570b64096a96f8e315a7281,"['ff70c47a396ef1e3cb73c90513da4f5cb71bebba', '4b628e8a154c4fbd74ed13d3284fb887a5103e41', '098f930de4ef044021f3ef1d3cdd6848c23eddb0']"
CVE-2022-29194,CWE-20,https://github.com/tensorflow/tensorflow,cff267650c6a1b266e4b4500f69fbc49cdd773c5,"['ff70c47a396ef1e3cb73c90513da4f5cb71bebba', '4b628e8a154c4fbd74ed13d3284fb887a5103e41', '098f930de4ef044021f3ef1d3cdd6848c23eddb0']"
CVE-2022-29193,CWE-20,https://github.com/tensorflow/tensorflow,290bb05c80c327ed74fae1d089f1001b1e2a4ef7,['8bf5d8cc184a639c4bc174e1c04541e88981f9f8']
CVE-2022-29195,CWE-20,https://github.com/tensorflow/tensorflow,cebe3c45d76357d201c65bdbbf0dbe6e8a63bbdb,"['eba4b598cb9be3503d22b8e5124ebd3e9aef925c', '1b5235fd897f7ea5cffc715300f67b4dc852fa27']"
CVE-2022-29196,CWE-1284,https://github.com/tensorflow/tensorflow,174c5096f303d5be7ed2ca2662b08371bff4ab88,"['9d6b7680cfcc5b784401d17fef997f0c089038b1', '271f6bb49d2140b4c1bca88391caedd1791561cf']"
CVE-2022-29197,CWE-20,https://github.com/tensorflow/tensorflow,13d38a07ce9143e044aa737cfd7bb759d0e9b400,"['f0f318aa401f43fe41075e50722f5d703cf4f669', '704866eabe03a9aeda044ec91a8d0c83fc1ebdbe', '20cb18724b0bf6c09071a3f53434c4eec53cc147']"
CVE-2022-29198,CWE-20,https://github.com/tensorflow/tensorflow,ea50a40e84f6bff15a0912728e35b657548cef11,['57395f70dbc24d3ac5f97626520194f6773303e8']
CVE-2022-29199,CWE-20,https://github.com/tensorflow/tensorflow,3150642acbbe254e3c3c5d2232143fa591855ac9,"['0b6b491d21d6a4eb5fbab1cca565bc1e94ca9543', 'ebae3deba801b55debbf67205c43ee54f80a7494', '4659e562c95622c47668f31fc42b8f5f2cfb4596']"
CVE-2022-29200,CWE-1284,https://github.com/tensorflow/tensorflow,803404044ae7a1efac48ba82d74111fce1ddb09a,"['ed0eee689800fffcf2a324d99ac4ef0c84a6f843', 'ef7ac603d0dab2bb586a24dbbf0c6c669e213ccd', 'e5a1c6a933eeae54ca69bc9eadf54c51f1614519']"
CVE-2022-29207,CWE-20,https://github.com/tensorflow/tensorflow,a5b89cd68c02329d793356bda85d079e9e69b4e7,"['aca318aaee0944c8305feb8c57ed888c718973ed', 'bfb4c9bcb27aca34a0512ee1939f31f8e3820f7a']"
CVE-2022-29207,CWE-20,https://github.com/tensorflow/tensorflow,dbdd98c37bc25249e8f288bd30d01e118a7b4498,"['f40a875355557483aeae60ffcf757fc9626c752b', '60d2e51254028df73f650abe07fad024c49688bb', 'a874d1b8835cdd0c1b64347b8b0845bfe473e187', '1aa61f86eef01fd1db124ccb55f49dd914540e96', '6accb84d8437cb915e23d83673c233f5084aad68']"
CVE-2022-29201,NVD-CWE-Other,https://github.com/tensorflow/tensorflow,0f0b080ecde4d3dfec158d6f60da34d5e31693c4,['ca4e053aa52ab9a42467d4df814ca9272487dbdf']
CVE-2022-29202,CWE-1284,https://github.com/tensorflow/tensorflow,bd4d5583ff9c8df26d47a23e508208844297310e,"['237851c57093edd5126561b2651f216d1726487b', 'bad5d1a98e67963b1250fa1ac0cccf1f5953bcab']"
CVE-2022-29203,CWE-190,https://github.com/tensorflow/tensorflow,acd56b8bcb72b163c834ae4f18469047b001fadf,"['8d72537c6abf5a44103b57b9c2e22c14f5f49698', '8b9e4aebf793e98a03faf269423173f9bcab1668', '45bafe9a3589fc735c22c3c703f8689ea9c1e71e', '4681624eece54ab1ed5db3af458fcbde547d2ed6', '96bc32eab3b21192bfd065a5944c12269fe3f5a4', 'bc9a8c4823c322ed5cc736acb2e21b68a606637f', '3e975ea978bac4d861bb09328b06f3c316212611', '7253bd04a4bdeaa22aeafc61af0f1f611dfda77c']"
CVE-2022-29205,CWE-476,https://github.com/tensorflow/tensorflow,237822b59fc504dda2c564787f5d3ad9c4aa62d9,['e2020e64360a4f9beeb48f388fb74ab1c4b1f847']
CVE-2022-29206,CWE-20,https://github.com/tensorflow/tensorflow,11ced8467eccad9c7cb94867708be8fa5c66c730,['4fe26f75897e99f7f198773008d2736aa05c80b3']
CVE-2022-29208,CWE-787,https://github.com/tensorflow/tensorflow,30721cf564cb029d34535446d6a5a6357bebc8e7,['f4c364a5d6880557f6f5b6eb5cee2c407f0186b3']
CVE-2022-29210,CWE-787,https://github.com/tensorflow/tensorflow,1b85a28d395dc91f4d22b5f9e1e9a22e92ccecd6,"['395380e82d2b49d20b8cb46eaef98fc640a2cb58', '6f52c65fbffad25665d566a0d122eb759ddafdbb', '8f5889b3258a54f670c3b95126b4c23fde78d28d', 'ce47a396ff795bdb6cf48eb53dbcba46cb51fa7d']"
CVE-2022-29211,CWE-20,https://github.com/tensorflow/tensorflow,e57fd691c7b0fd00ea3bfe43444f30c1969748b5,"['d12c671f014d24e1ee960b2b0d9d42b9c29fedae', '962ed613cf1087637848d3e2b23f5b01d93c7eda', '528457ea3cbe4edfbd3eb90c303b2a1408fe8d65']"
CVE-2022-29212,CWE-20,https://github.com/tensorflow/tensorflow,a989426ee1346693cc015792f11d715f6944f2b8,['4321f790b0c5773f8c850f4effb54b12e153efa2']
CVE-2022-29216,CWE-94,https://github.com/tensorflow/tensorflow,c5da7af048611aa29e9382371f0aed5018516cac,['8b202f08d52e8206af2bdb2112a62fafbc546ec7']
CVE-2022-1809,CWE-824,https://github.com/radareorg/radare2,919e3ac1a13f753c73e7a8e8d8bb4a143218732d,"['d8b1e6952ef78bb0778f921d6cbbae2037551282', '2f201bded0df2626ad57debb6a9c6a52dced682a', 'eba2a797be48a66927c6b2e8d53e4bf3daef9ce9', 'e5bbaffbfe6d75b38be54e1ac026bcd220928523', '94b486cf3e3a231689407d9449408f171abe12f5']"
CVE-2022-29242,CWE-120,https://github.com/gost-engine/engine,7df766124f87768b43b9e8947c5a01e17545772c,"['c98ba9d03213d0c63d6874539d59f7b55fbc3fae', '9cf021b8f3cc7b0f49ecd2f165bd1864903c90d0', '6087586263eb1351a5fa370b233b8d747d0e1f59']"
CVE-2022-29242,CWE-120,https://github.com/gost-engine/engine,b2b4d629f100eaee9f5942a106b1ccefe85b8808,"['c98ba9d03213d0c63d6874539d59f7b55fbc3fae', '6e5d6808c9ff3f7802bcb6bf3709c5475b1a87b7', 'be65ae82130e6908c88b975597d05f128057a287', '06eb03a547f646080830d2cd5572844e19909b97']"
CVE-2022-29242,CWE-120,https://github.com/gost-engine/engine,c6655a0b620a3e31f085cc906f8073fe81b2fad3,"['21fa9570fc442044273d2aff3b7677495b75907e', 'e55323c4c29e6b2645e7e7357453c34fb9a42440', 'be65ae82130e6908c88b975597d05f128057a287']"
CVE-2022-29379,CWE-787,https://github.com/nginx/njs,ab1702c7af9959366a5ddc4a75b4357d4e9ebdc1,['2ff8b264830da18528d6655b0e0654414cae9272']
CVE-2022-1678,NVD-CWE-Other,https://github.com/torvalds/linux,0a70f118475e037732557796accd0878a00fc25a,[]
CVE-2022-31620,CWE-617,https://github.com/thorfdbg/libjpeg,ef4a29a62ab48b8dc235f4af52cfd6319eda9a6a,"['cba8773e5ad234e7a98b9d2684f582374c9647fb', 'c02c4e5f4ab2b391543189fe87b17fa80e39f9bb']"
CVE-2022-31621,CWE-667,https://github.com/MariaDB/server,b1351c15946349f9daa7e5297fb2ac6f3139e4a8,['d7714308e014a7335e1c0f60dc0afbf5eba5ff99']
CVE-2022-31622,CWE-667,https://github.com/MariaDB/server,e1eb39a446c30b8459c39fd7f2ee1c55a36e97d2,[]
CVE-2022-31623,CWE-667,https://github.com/MariaDB/server,7c30bc38a588b22b01f11130cfe99e7f36accf94,['d7714308e014a7335e1c0f60dc0afbf5eba5ff99']
CVE-2022-31624,CWE-667,https://github.com/MariaDB/server,d627d00b13ab2f2c0954ea7b77202470cb102944,"['cc84ac3be41d9d6ac480d55449d5bf4e324cca10', '93e9d81efa7ed1f66b08da73962c83b8fefd8d21']"
CVE-2022-1899,CWE-125,https://github.com/radareorg/radare2,193f4fe01d7f626e2ea937450f2e0c4604420e9d,"['0e692944a45eed3440089aeb54a90cd110e91f55', 'c7f89529a72a2ad13368e5b7e44f8914a3d08134', 'dfcf6f745d87143b23c446b76fc6460c65a85370', '61c2a5b9ba8f8d51d52a018126136530062ff885']"
CVE-2022-26691,CWE-697,https://github.com/OpenPrinting/cups,de4f8c196106033e4c372dce3e91b9d42b0b9444,['1b6c727889d279654bd5a3f05788cd0447b3274f']
CVE-2022-1907,CWE-125,https://github.com/bfabiszewski/libmobi,1e0378e6f9e4ae415cedc9eb10850888897c5dba,"['f5a0d0c9d3262dfb510b73006f0cb6db23c1b20a', '9c3bbcd876c8d8c51f1525c9db7e9769ae13d8b0', 'f5a0d0c9d3262dfb510b73006f0cb6db23c1b20a', '9c3bbcd876c8d8c51f1525c9db7e9769ae13d8b0']"
CVE-2022-1908,CWE-125,https://github.com/bfabiszewski/libmobi,1e0378e6f9e4ae415cedc9eb10850888897c5dba,"['f5a0d0c9d3262dfb510b73006f0cb6db23c1b20a', '9c3bbcd876c8d8c51f1525c9db7e9769ae13d8b0', 'f5a0d0c9d3262dfb510b73006f0cb6db23c1b20a', '9c3bbcd876c8d8c51f1525c9db7e9769ae13d8b0']"
CVE-2022-1934,CWE-416,https://github.com/mruby/mruby,aa7f98dedb68d735a1665d3a289036c88b0c47ce,"['d0e8637e30aad2887f213e8f1b7c7da087081a4b', 'dccd66f9efecd0a974b735c62836fe566015cf37']"
CVE-2022-31002,CWE-125,https://github.com/freeswitch/sofia-sip,51841eb53679434a386fb2dcbca925dcc48d58ba,[]
CVE-2022-31001,CWE-125,https://github.com/freeswitch/sofia-sip,a99804b336d0e16d26ab7119d56184d2d7110a36,[]
CVE-2022-31003,CWE-122,https://github.com/freeswitch/sofia-sip,907f2ac0ee504c93ebfefd676b4632a3575908c9,[]
CVE-2022-29693,CWE-401,https://github.com/unicorn-engine/unicorn,469fc4c35a0cfabdbefb158e22d145f4ee6f77b9,[]
CVE-2022-29694,CWE-476,https://github.com/unicorn-engine/unicorn,3d3deac5e6d38602b689c4fef5dac004f07a2e63,"['aaaea14214ed46ac60cf7ef5766374f660b05777', '344d0161048147e48297a0e5a011bde3ad23f951']"
CVE-2022-29695,CWE-665,https://github.com/unicorn-engine/unicorn,5a79d7879ca3ee0ce684ad6576d8ac15e8d90fc7,"['db90f39ac6b9951a1e2c9abcdb6f286762b03c3f', '090686f8ed3c3ca174803bdbcfe4badcbf6d8d1e']"
CVE-2022-29776,CWE-787,https://github.com/ONLYOFFICE/core,88cf60a3ed4a2b40d71a1c2ced72fa3902a30967,"['69a69d9fc28e7ff0dd8ec7772fcce7b49d5899c3', 'e5a842594b3a40639d4e0beb38285811c7dd06e6', '89d0257841f2c119ef09d2bccd1458329ba91e5f', 'e89cf2f58f2f493d5ed81e9624f9ef5cf13245d4']"
CVE-2022-29777,CWE-787,https://github.com/ONLYOFFICE/core,b17d5e860f30e8be2caeb0022b63be4c76660178,"['89d0257841f2c119ef09d2bccd1458329ba91e5f', '4f0d244c05a689940258f9cac2d2863b7a15a6e9']"
